index,brand,Model,gpu_type,Vram,processor_brand,processor_tier,ram_memory,primary_storage_type,primary_storage_capacity,is_touch_screen,display_size,resolution_width,resolution_height,OS,Price
875,dell,Dell Vostro 3420 Laptop (11th Gen Core i5/ 16GB/ 512GB TRUE/ Win11),integrated,0,intel,core i5,16,TRUE,512,FALSE,14,1920,1080,windows,51990
876,asus,Asus Vivobook Go 15 OLED 2023 E1504FA-LK545WS Laptop (Ryzen 5 7520U / 16GB/ 512GB TRUE/ Win11 Home),integrated,0,amd,ryzen 5,16,TRUE,512,FALSE,15.6,1920,1080,windows,58990
877,dell,Dell Vostro 3425 Laptop (AMD Ryzen 5-5500U/ 8GB/ 512GB TRUE/ Win11 Home),integrated,0,amd,ryzen 5,8,TRUE,512,FALSE,14,1920,1080,windows,38490
878,acer,Acer Aspire 5 A515-56G Laptop (11th Gen Core i5/ 8GB/ 512GB TRUE/ Win11 Home/ 2GB Graph),dedicated,2,intel,core i5,8,TRUE,512,FALSE,15.6,1920,1080,windows,44994
879,acer,Acer Nitro 5 AN515-46 Gaming Laptop (Ryzen 5 6600H/ 16GB/ 1TB TRUE/ Win11 Home/ 4GB Graph),dedicated,4,amd,ryzen 5,16,TRUE,1024,FALSE,15.6,2560,1440,windows,88990
880,msi,MSI Thin GF63 12VF-268IN Laptop (12th Gen Core i5/ 16GB/ 1TB 256GB TRUE/ Win11/ 8GB Graph),dedicated,8,intel,core i5,16,FALSE,1024,FALSE,15.6,1920,1080,windows,96990
881,asus,Asus VivoBook 14 X1400EA-EK322WS Notebook (11th Gen Core i3/ 8GB/ 512GB TRUE/ Win11 Home),integrated,0,intel,core i3,8,TRUE,512,FALSE,14,1920,1080,windows,31990
882,asus,Asus Zenbook 14 Flip OLED 2023 UP3404VA-KN742WS Laptop (13th Gen Core i7/ 16GB/ 512GB TRUE/ Win11 Home),integrated,0,intel,core i7,16,TRUE,512,TRUE,14,2880,1800,windows,132000
883,asus,Asus Zenbook 14 OLED 2023 UX3402VA-KN741WS Laptop (13th Gen Core i7/ 16GB/ 512GB TRUE/ Win11 Home),integrated,0,intel,core i7,16,TRUE,512,FALSE,14,2880,1800,windows,115990
884,asus,Asus Vivobook 14X OLED 2023 K3405VFB-KM541WS Laptop (13th Gen Core i5/ 16GB/ 512GB TRUE/ Win11/4 GB Graphics),dedicated,4,intel,core i5,16,TRUE,512,FALSE,14,2880,1800,windows,89990
885,hp,HP Victus 15-fa1066TX Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB TRUE/ Win11 Home/ 6GB Graph),dedicated,6,intel,core i7,16,TRUE,512,FALSE,15.6,1920,1080,windows,109990
886,msi,MSI Summit E13 Flip Evo A11MT-213IN Laptop (11th Gen Core i7/ 16GB/ 512GB TRUE/ Win10),integrated,0,intel,core i7,16,TRUE,512,TRUE,13.4,1920,1200,windows,81990
887,hp,HP Pavilion 15-eg2017TU Laptop (12th Gen Core i3/ 8GB/ 512GB TRUE/ Win11 Home),integrated,0,intel,core i3,8,TRUE,512,FALSE,15.6,1920,1080,windows,52590
888,asus,Asus Zenbook 14 OLED 2023 UX3402VA-KN541WS Laptop (13th Gen Core i5/ 16GB/ 512GB TRUE/ Win11 Home),integrated,0,intel,core i5,16,TRUE,512,TRUE,14,2880,1800,windows,91240
889,asus,Asus Vivobook 16 2023 X1605VAB-MB544WS Laptop (13th Gen Core i5/ 16GB/ 512GB TRUE/ Win11 Home),integrated,0,intel,core i5,16,TRUE,512,FALSE,16,1920,1200,windows,62990
890,msi,MSI Summit E13 Flip Evo A11MT-214IN Laptop (11th Gen Core i5/ 16GB/ 512GB TRUE/ Win10),integrated,0,intel,core i5,16,TRUE,512,TRUE,13.4,1920,1200,windows,69990
891,hp,HP Victus 16-d0333TX Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB TRUE/ Win11/ 4GB Graph),dedicated,4,intel,core i5,16,TRUE,512,FALSE,16.1,1920,1080,windows,64500
892,asus,Asus Vivobook Flip 14 2023 TP3402VAB-LZ542WS Laptop (13th Gen Core i5/ 16GB/ 512GB TRUE/ Win11 Home),integrated,0,intel,core i5,16,TRUE,512,TRUE,14,1920,1200,windows,71938
893,hp,HP Victus 15-fb0121AX Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB TRUE/ Win11/ 4GB Graph),dedicated,4,amd,ryzen 5,8,TRUE,512,FALSE,15.6,1920,1080,windows,51990
894,hp,HP 15s-fq2738TU Laptop (11th Gen Core i3/ 8GB/ 512GB TRUE/ Win 11 Home),integrated,0,intel,core i3,8,TRUE,512,FALSE,15.6,1366,768,windows,33989
895,asus,Asus Vivobook 15 X1502ZA-EJ953WS Laptop (12th Gen Core i3/ 8GB/ 512GB TRUE/ Win11),integrated,0,intel,core i3,8,TRUE,512,FALSE,15.6,1920,1080,windows,39790
896,hp,HP Omen 16-n0123AX Gaming Laptop (AMD Ryzen 7 6800H/ 16GB/ 1TB TRUE/ Win11/ 8GB Graph),dedicated,8,amd,ryzen 7,16,TRUE,1024,FALSE,16.1,2560,1440,windows,119990
897,msi,MSI Raider GE68HX 13VG-027IN Gaming Laptop (13th Gen Core i9/ 32GB/ 2TB TRUE/ Win11 Home/ 8GB Graph),dedicated,8,intel,core i9,32,TRUE,2048,FALSE,16,2560,1600,windows,260990
898,asus,Asus Vivobook Go 14 E1404GA-NK322WS Laptop (Intel Core i3-N305/ 8GB/ 512GB TRUE/ Win11 Home),integrated,0,intel,core i3,8,TRUE,512,FALSE,14,1920,1080,windows,38980
899,asus,Asus Vivobook 15 2023 X1504VA-NJ523WS Laptop (13th Gen Core i5/ 8GB/ 512GB TRUE/ Win11),integrated,0,intel,core i5,8,TRUE,512,FALSE,15.6,1920,1080,windows,55990
900,msi,MSI Thin GF63 12UCX-265IN Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB TRUE/ Win11 Home/ 4GB Graph),dedicated,4,intel,core i5,16,TRUE,512,FALSE,15.6,1920,1080,windows,65190
901,msi,MSI GF63 Thin 11UC-1295IN Gaming Laptop (11th Gen Core i5/ 16GB/ 1TB 256GB TRUE/ Win11 Home/ 4GB Graph),dedicated,4,intel,core i5,16,FALSE,1024,FALSE,15.6,1920,1080,windows,72990
902,acer,Acer Nitro 5 AN515-47 2023 Gaming Laptop (AMD Ryzen 5 7535HS/ 16GB/ 512GB TRUE/ Win11/ 4GB Graph),dedicated,4,amd,ryzen 5,16,TRUE,512,FALSE,15.6,1920,1080,windows,68990
903,acer,Acer Predator Helios 16 PH16-71 Laptop (13th Gen Core i7/ 32GB/ 1TB TRUE/ Win11/ 8GB Graph),dedicated,8,intel,core i7,32,TRUE,1024,FALSE,16,2560,1600,windows,200090
904,acer,Acer Nitro 5 AN515-47 Gaming Laptop (AMD Ryzen 7 7735HS/ 16GB/ 512GB TRUE/ Win11 Home/ 4GB Graph),dedicated,4,amd,ryzen 7,16,TRUE,512,FALSE,15.6,1920,1080,windows,77890
905,msi,MSI Stealth 16 Studio A13VF-023IN Gaming Laptop (13th Gen Core i7/ 32GB/ 1TB TRUE/ Win11 Home/ 8GB Graph),dedicated,8,intel,core i7,32,TRUE,1024,FALSE,15.6,2560,1600,windows,219990
906,lenovo,Lenovo ThinkPad P14s 21AKS02800 Laptop (12th Gen Core i7/ 16GB/ 512GB TRUE/ Win11 Pro/ 4GB Graphics),dedicated,4,intel,core i7,16,TRUE,512,FALSE,14,1920,1080,windows,123271
907,asus,Asus Vivobook 15X OLED 2023 K3504VA-LK552WS Laptop (13th Gen Core i5/ 16GB/ 1TB TRUE/ Win11 Home),integrated,0,intel,core i5,16,TRUE,1024,FALSE,15.6,1920,1080,windows,70990
908,msi,MSI Raider GE68HX 13VG-026IN Gaming Laptop (13th Gen Core i7/ 32GB/ 2TB TRUE/ Win11 Home/ 8GB Graph),dedicated,8,intel,core i7,32,TRUE,2048,FALSE,16,2560,1600,windows,215990
909,msi,MSI Stealth 14 Studio A13VF-037IN Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB TRUE/ Win11 Home/ 8GB Graph),dedicated,8,intel,core i7,16,TRUE,1024,FALSE,15.6,2560,1600,windows,171990
910,msi,MSI GF63 Thin 11UC-1297IN Gaming Laptop (11th Gen Core i5/ 8GB/ 1TB 256GB TRUE/ Win11 Home/ 4GB Graph),dedicated,4,intel,core i5,8,FALSE,1024,FALSE,15.6,1920,1080,windows,69990
911,asus,Asus Vivobook 15X 2023 K3504VAB-NJ541WS Laptop (13th Gen Core i5/ 16GB/ 512GB TRUE/ Win11 Home),integrated,0,intel,core i5,16,TRUE,512,FALSE,15.6,1920,1080,windows,62500
912,asus,Asus Vivobook 16 2023 X1605VA-MB541WS Laptop (13th Gen Core i5/ 16GB/ 512GB TRUE/ Win11 Home),integrated,0,intel,core i5,16,TRUE,512,FALSE,16,1920,1200,windows,68800
913,hp,HP Spectre x360 2023 13.5-ef2034TU Laptop (13th Gen Core i7/ 32GB/ 1TB TRUE/ Win11 Home),integrated,0,intel,core i7,32,TRUE,1024,TRUE,13.5,3000,2000,windows,143824
914,asus,Asus Vivobook S15 OLED 2023 K5504VA-LK542WS Laptop (13th Gen Core i5/ 16GB/ 512GB TRUE/ Win11 Home),integrated,0,intel,core i5,16,TRUE,512,FALSE,15.6,1920,1080,windows,85990
915,asus,Asus VivoBook 14 2023 X1404VA-NK321WS Laptop (13th Gen Core i3/ 8GB/ 512GB TRUE/ Win11 Home),integrated,0,intel,core i3,8,TRUE,512,FALSE,14,1920,1080,windows,45990
916,asus,Asus VivoBook 14 2023 X1404VA-NK522WS Laptop (13th Gen Core i5/ 8GB/ 512GB TRUE/ Win11 Home),integrated,0,intel,core i5,8,TRUE,512,FALSE,14,1920,1080,windows,59990
917,asus,Asus Zenbook 14 Flip OLED 2023 UP3404VA-KN542WS Laptop (13th Gen Core i5/ 16GB/ 512GB TRUE/ Win11 Home),integrated,0,intel,core i5,16,TRUE,512,TRUE,14,2880,1800,windows,104990
918,asus,Asus Vivobook 15X OLED 2023 K3504VA-LK542WS Laptop (13th Gen Core i5/ 16GB/ 512GB TRUE/ Win11 Home),integrated,0,intel,core i5,16,TRUE,512,FALSE,15.6,1920,1080,windows,68390
919,asus,Asus Zenbook S13 OLED 2023 UX5304VA-NQ542WS Laptop (13th Gen Core i5/ 16GB/ 512GB TRUE/ Win11),integrated,0,intel,core i5,16,TRUE,512,FALSE,13.3,2880,1800,windows,97990
920,asus,Asus Zenbook 14 OLED 2023 UX3402VA-KM541WS Laptop (13th Gen Core i5/ 16GB/ 512GB TRUE/ Win11 Home),integrated,0,intel,core i5,16,TRUE,512,FALSE,14,2880,1800,windows,92990
921,asus,Asus Vivobook 15 2023 X1502VA-NJ541WS Laptop (13th Gen Core i5/ 16GB/ 512GB TRUE/ Win11),integrated,0,intel,core i5,16,TRUE,512,FALSE,15.6,1920,1080,windows,64990
922,asus,Asus Vivobook 15 OLED 2023 X1505VA-LK542WS Laptop (13th Gen Core i5/ 16GB/ 512GB TRUE/ Win11 Home),integrated,0,intel,core i5,16,TRUE,512,FALSE,15.6,1920,1080,windows,74990
923,asus,Asus Vivobook Go 15 OLED 2023 E1504GA-LK322WS Laptop (Intel Core i3-N305/ 8GB/ 512GB TRUE/ Win11 Home),integrated,0,intel,core i3,8,TRUE,512,FALSE,15.6,1920,1080,windows,43990
924,dell,Dell Inspiron 3525 D560771WIN9S Laptop (AMD Ryzen 5 5625U/ 8GB/ 512GB TRUE/ Win11),integrated,0,amd,ryzen 5,8,TRUE,512,FALSE,15.6,1920,1080,windows,44990
925,asus,Asus VivoBook 14 2023 X1404VA-NK541WS Laptop (13th Gen Core i5/ 16GB/ 512GB TRUE/ Win11 Home),integrated,0,intel,core i5,16,TRUE,512,FALSE,14,1920,1080,windows,63990
926,asus,Asus Vivobook Go 15 2023 E1504GA-NJ322WS Laptop (Intel Core i3-N305/ 8GB/ 512GB TRUE/ Win11 Home),integrated,0,intel,core i3,8,TRUE,512,FALSE,15.6,1920,1080,windows,39242
927,asus,Asus Zenbook 14 Flip OLED 2023 UP3404VA-KN753WS Laptop (13th Gen Core i7/ 16GB/ 1TB TRUE/ Win11 Home),integrated,0,intel,core i7,16,TRUE,1024,TRUE,14,2880,1800,windows,129990
928,asus,Asus Vivobook S14 Flip 2022 TN3402QA-LZ520WS Laptop (AMD Ryzen 5-5600H/ 8GB/ 512GB TRUE/Win11),integrated,0,amd,ryzen 5,8,TRUE,512,TRUE,14,1920,1200,windows,58990
929,lenovo,Lenovo V15 82QYA00MIN Laptop (Celeron N4020/ 8GB/ 256GB TRUE/ Win11 Home),integrated,0,intel,celeron,8,TRUE,256,FALSE,15.6,1920,1080,windows,22239
930,hp,HP 255 G9 7B1L8PA Laptop (AMD Ryzen 5 5625U/ 8GB/ 512 GB TRUE/ Win11 Home),integrated,0,amd,ryzen 5,8,TRUE,512,FALSE,15.6,1366,768,windows,37490
931,dell,Dell Vostro 3420 D552317WIN9B Laptop (12th Gen Core i5/ 8GB/ 512GB TRUE/ Win11),integrated,0,intel,core i5,8,TRUE,512,FALSE,15.6,1920,1080,windows,55900
932,msi,MSI Bravo 15 B5ED-035IN Gaming Laptop (AMD Ryzen 7 / 16GB/ 512GB TRUE/ Win11 Home/ 4GB Graph),dedicated,4,amd,ryzen 7,16,TRUE,512,FALSE,15.6,1920,1080,windows,61990
933,hp,HP Spectre x360 16-f2002TU Laptop (13th Gen Core i7/ 16GB/ 1TB TRUE/ Win11 Home),integrated,0,intel,core i7,16,TRUE,1024,TRUE,16,3072,1920,windows,145899
934,hp,HP Spectre x360 2023 13.5-ef2033TU Laptop (13th Gen Core i7/ 16GB/ 1TB TRUE/ Win11 Home),integrated,0,intel,core i7,16,TRUE,1024,TRUE,13.5,3000,2000,windows,138511
935,lenovo,Lenovo V15 G2 IJL 82QYA00HIN Laptop (Celeron N4500/ 8GB/ 256GB TRUE/ DOS),integrated,0,intel,celeron,8,TRUE,256,FALSE,15.6,1920,1080,dos,21990
936,honor,Honor MagicBook 15 BMH-WFQ9HN Laptop (AMD Ryzen 5 5500U/ 16GB/ 512GB TRUE/ Win11),integrated,0,amd,ryzen 5,16,TRUE,512,FALSE,15.6,1920,1080,windows,43990
937,acer,Acer Aspire 7 A715-75G Gaming Laptop (10th Gen Core i5/ 8GB/ 512GB TRUE/ Win11 Home/ 4GB Graph),dedicated,4,intel,core i5,8,TRUE,512,FALSE,15.6,1920,1080,windows,45990
938,acer,Acer Aspire 3 15 A315-510P Laptop (Intel Core i3 N305/ 8GB/ 512GB TRUE/ Win11 Home),integrated,0,intel,core i3,8,TRUE,512,FALSE,15.6,1920,1080,windows,32990
939,acer,Acer Aspire 3 14 A314-36M Laptop (Intel Core i3 N305/ 8GB/ 512GB TRUE/ Win11 Home),integrated,0,intel,core i3,8,TRUE,512,FALSE,14,1920,1080,windows,32090
940,acer,Acer Predator Helios 16 NH.QJRSI.003 Laptop (13th Gen Core i9/ 16GB/ 1TB TRUE/ Win11/ 8GB Graph),dedicated,8,intel,core i9,16,TRUE,1024,FALSE,16,2560,1600,windows,184999
941,acer,Acer Predator Helios 16 Laptop (13th Gen Core i9/ 32GB/ 1TB TRUE/ Win11/ 12GB Graph),dedicated,12,intel,core i9,32,TRUE,1024,FALSE,16,2560,1600,windows,249990
942,lenovo,Lenovo V14-IGL 82C40185PB Laptop (Celeron N4020/ 4GB/ 256GB TRUE/ DOS),integrated,0,intel,celeron,4,TRUE,256,FALSE,14,1920,1080,dos,21990
943,lenovo,Lenovo V14 82KAA04QIH Laptop (11th Gen Core i5/ 8GB/ 512GB TRUE/ DOS),integrated,0,intel,core i5,8,TRUE,512,FALSE,14,1366,768,dos,45990
944,lenovo,Lenovo ThinkBook 15 G3 21A4A08WIH Laptop (AMD Ryzen 3 5300U/ 8 GB/ 512 GB TRUE/ Win11 Home),integrated,0,amd,ryzen 3,8,TRUE,512,FALSE,15.6,1920,1080,windows,33490
945,lenovo,Lenovo V15 G2 82KDA022IH Laptop (AMD Ryzen 5 5500U/ 8GB/ 512GB TRUE/ Win11 Home),integrated,0,amd,ryzen 5,8,TRUE,512,FALSE,15.6,1920,1080,windows,35890
946,asus,Asus Vivobook Pro 15 OLED M3500QC-L1712WS Laptop (Ryzen 7 5800H/ 16GB/ 1TB TRUE/ Win11/ 4GB Graph),dedicated,4,amd,ryzen 7,16,TRUE,1024,FALSE,15.6,1920,1080,windows,79500
947,fujitsu,Fujitsu FMV MH 4ZR1K10326 Laptop (AMD Ryzen 7 5825U/ 16GB/ 512GB TRUE/ Win11),integrated,0,amd,ryzen 7,16,TRUE,512,FALSE,15.6,1920,1080,windows,56494
948,hp,HP 15s-eq2223AU Laptop (AMD Ryzen 5 5500U/ 8GB/ 512GB TRUE/ Win11 Home),integrated,0,amd,ryzen 5,8,TRUE,512,FALSE,15.6,1920,1080,windows,43190
949,msi,MSI Modern 15 B7M-072IN Laptop (Ryzen 5 7530U/ 8GB/ 512GB TRUE/ Win11),integrated,0,amd,ryzen 5,8,TRUE,512,FALSE,15.6,1920,1080,windows,43990
950,dell,Dell XPS 9315 D560076WIN9S Laptop (12th Gen Core i5 / 16GB/ 512GB TRUE/ Win11),integrated,0,intel,core i5,16,TRUE,512,TRUE,13,1920,1080,windows,119600
951,acer,Acer Aspire 3 A315-24P Laptop (Ryzen 3 7520U/ 8GB/ 256GB TRUE/ Win11 Home),integrated,0,amd,ryzen 3,8,TRUE,256,FALSE,15.6,1920,1080,windows,27990
952,lenovo,Lenovo IdeaPad 3 15ITL6 82H803DNIN Laptop (11th Gen Core i3/ 8GB/ 512GB TRUE/ Win11 Home),integrated,0,intel,core i3,8,TRUE,512,FALSE,15.6,1920,1080,windows,36490
953,msi,MSI Modern 15 B7M-071IN Laptop (AMD Ryzen 5-7530U/ 16GB/ 512GB TRUE/ Win11),integrated,0,amd,ryzen 5,16,TRUE,512,FALSE,15.6,1920,1080,windows,48990
954,lenovo,Lenovo Thinkpad E15 21E6S05A00 Laptop (12th Gen Core i3/ 8GB/ 512GB TRUE/ Win11 Home),integrated,0,intel,core i3,8,TRUE,512,FALSE,15.6,1920,1080,windows,45990
955,lenovo,Lenovo Thinkpad E15 21E6S05G00 Laptop (12th Gen Core i5/ 8GB/ 512GB TRUE/ DOS),integrated,0,intel,core i5,8,TRUE,512,FALSE,15.6,1920,1080,dos,65999
956,dell,Dell Vostro 5620 M552319WIN9S Laptop (12th Gen Core i7/ 16GB/ 512GB TRUE/ Win11/ 2GB Graph),dedicated,2,intel,core i7,16,TRUE,512,FALSE,16,1920,1080,windows,87990
957,lenovo,Lenovo E41-55 82FJ00A0IH Laptop (AMD Ryzen 3 3250U/ 8GB/ 1TB FALSE/ DOS),integrated,0,amd,ryzen 3,8,FALSE,1024,FALSE,14,1920,1080,dos,33990
958,asus,Asus Vivobook Go 15 OLED 2023 E1504FA-LK541WS Laptop (Ryzen 5 7520U / 16GB/ 512GB TRUE/ Win11 Home),integrated,0,amd,ryzen 5,16,TRUE,512,FALSE,15.6,1920,1080,windows,50785
959,hp,HP Pavilion 15s-fq5013nia Laptop (12th Gen Core i5/ 8GB/ 512GB TRUE/ Win11 Home),integrated,0,intel,core i5,8,TRUE,512,FALSE,15.6,1366,768,windows,57990
960,lenovo,Lenovo Thinkpad P16s 21BTS02000 Laptop (12th Gen Core i7/ 16GB/ 1TB TRUE/ Win11 Pro/ 4GB Graph),dedicated,4,intel,core i7,16,TRUE,1024,FALSE,16,1920,1200,windows,146271
961,hp,HP 247 G8 Laptop (AMD Ryzen 3 3500U/ 8GB/ 512GB TRUE/Win11),integrated,0,amd,ryzen 3,8,TRUE,512,FALSE,14,1366,768,windows,32890
962,lenovo,Lenovo ThinkBook 14 20VDA0V1IH Laptop (11th Gen Core i3/ 8GB/ 512GB TRUE/ DOS),integrated,0,intel,core i3,8,TRUE,512,FALSE,14,1920,1080,dos,43500
963,asus,Asus Vivobook 14 OLED 2023 M1405YA-KM541WS Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB TRUE/ Win11 Home),integrated,0,amd,ryzen 5,16,TRUE,512,FALSE,14,2880,1800,windows,61900
964,hp,HP Chromebook x360 13b-ca0006MU Laptop (MediaTek Kompanio 1200/ 8GB/ 256 GB TRUE/ Chrome OS),integrated,0,other,other,8,TRUE,256,TRUE,13.3,1920,1080,chrome,39551
965,hp,HP Chromebook 15a-na0012TU Laptop (Intel Celeron N4500/ 4GB/ 128GB eMMC/ Chrome OS),integrated,0,intel,celeron,4,FALSE,128,FALSE,15.6,1366,768,chrome,20990
966,lenovo,Lenovo V14 82KAA08BIH Laptop (11th Gen Core i3/ 8GB/ 512GB TRUE/ Dos),integrated,0,intel,core i3,8,TRUE,512,FALSE,14,1920,1080,dos,30990
967,hp,HP 255 G8 689T4PA Laptop (Ryzen 3 3250U/ 8GB/512GB TRUE/ Win11 Home),integrated,0,amd,ryzen 3,8,TRUE,512,FALSE,15.6,1920,1080,windows,26999
968,lenovo,Lenovo V15 G3 82TTA01EIN Laptop (12th Gen Core i3/ 8GB/ 512GB TRUE/ DOS),integrated,0,intel,core i3,8,TRUE,512,FALSE,15.6,1920,1080,dos,32200
969,asus,Asus ROG Zephyrus M16 2023 GU604VZ-NM050WS Laptop (13th Gen Core i9/ 32GB/ 1TB TRUE/ Win11 / 12GB Graph),dedicated,12,intel,core i9,32,TRUE,1024,FALSE,16,2560,1600,windows,249990
970,asus,Asus Vivobook Go 14 2023 E1404FA-NK522WS Laptop (Ryzen 5 7520U / 8GB/ 512GB TRUE/ Win11),integrated,0,amd,ryzen 5,8,TRUE,512,FALSE,14,1920,1080,windows,44970
971,asus,Asus Vivobook Go 14 2023 E1404FA-NK542WS Laptop (Ryzen 5 7520U / 16GB/ 512GB TRUE/ Win11),integrated,0,amd,ryzen 5,16,TRUE,512,FALSE,14,1920,1080,windows,45690
972,lenovo,Lenovo Thinkbook 15 21DJA0D9IH Laptop (12th Gen Core i5/ 16GB/ 1TB TRUE/ Win11 Home),integrated,0,intel,core i5,16,TRUE,1024,FALSE,15.6,1920,1080,windows,59990
973,msi,MSI Modern 14 C7M-063IN Laptop (Ryzen 5 7530U/ 8GB/ 512GB TRUE/ Win11),integrated,0,amd,ryzen 5,8,TRUE,512,FALSE,14,1920,1080,windows,41990
974,hp,HP 247 G8 796Z3PA Laptop (AMD Ryzen 3 3250U/ 8GB/ 512GB TRUE/ DOS),integrated,0,amd,ryzen 3,8,TRUE,512,FALSE,14,1366,768,dos,30999
975,acer,Acer Nitro 5 AN515-58 UN.QFHSI.002 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB TRUE/ Win11/ 4GB Graph),dedicated,4,intel,core i5,16,TRUE,512,FALSE,15.6,1920,1080,windows,76499
976,msi,MSI Modern 14 C12M-440IN Laptop (12th Gen Core i5/ 8GB/ 512GB TRUE/ Win11 Home),integrated,0,intel,core i5,8,TRUE,512,FALSE,14,1920,1080,windows,37990
977,msi,MSI Modern 14 C12M-439IN Laptop (12th Gen Core i5/ 16GB/ 512GB TRUE/ Win11 Home),integrated,0,intel,core i5,16,TRUE,512,FALSE,14,1920,1080,windows,47490
978,msi,MSI Prestige 13 Evo A13M-063IN Laptop(13th Gen Core i7/ 16 GB/ 1TB TRUE/Win11 Home),integrated,0,intel,core i7,16,TRUE,1024,FALSE,13.3,1920,1200,windows,92990
979,msi,MSI Sword 15 A12UDX-468IN Gaming Laptop (12th Gen Core i5/ 16GB/ 1TB TRUE/ Win11/ 6GB Graph),dedicated,6,intel,core i5,16,TRUE,1024,FALSE,15.6,1920,1080,windows,82990
980,acer,Acer Aspire 3 A315-24P NX.KDESI.003 Laptop (Ryzen 3 7520U/ 8GB/ 512GB TRUE/ Win11 Home),integrated,0,amd,ryzen 3,8,TRUE,512,FALSE,15.6,1920,1080,windows,29990
981,asus,Asus Vivobook Go 14 2023 E1404FA-NK322WS Laptop (Ryzen 3 7320U / 8GB/ 512GB TRUE/ Win11 Home),integrated,0,amd,ryzen 3,8,TRUE,512,FALSE,14,1920,1080,windows,32190
982,asus,Asus Vivobook Pro 15 M6500QC-HN742WS Laptop (Ryzen 7 5800H/ 16GB/ 512GB TRUE/ Win11/ 4GB Graph),dedicated,4,amd,ryzen 7,16,TRUE,512,FALSE,15.6,1920,1080,windows,68990
983,lg,LG Gram 16T90Q-G.AH75A2 Laptop (12th Gen Core i7/ 16GB/ 512GB TRUE/ Win11),integrated,0,intel,core i7,16,TRUE,512,TRUE,16,2560,1600,windows,118499
984,msi,MSI Prestige 14 Evo B13M-279IN Laptop(13th Gen Core i7/ 16 GB/ 1TB TRUE/Win11 Home),integrated,0,intel,core i7,16,TRUE,1024,FALSE,14,1920,1200,windows,87391
985,acer,Acer Nitro 5 AN515-47 NH.QL3SI.001 Gaming Laptop (AMD Ryzen 5 7535HS/ 8GB/ 512GB TRUE/ Win11/ 4GB Graph),dedicated,4,amd,ryzen 5,8,TRUE,512,FALSE,15.6,1920,1080,windows,68999
986,msi,MSI Modern 15 B13M-289IN Laptop (13th Gen Core i5/ 16GB/ 512GB TRUE/ Win11 Home),integrated,0,intel,core i5,16,TRUE,512,FALSE,15.6,1920,1080,windows,50591
987,msi,MSI Modern 14 C13M-435IN Laptop (13th Gen Core i7/ 16GB/ 512GB TRUE/ Win11 Home),integrated,0,intel,core i7,16,TRUE,512,FALSE,14,1920,1080,windows,60990
988,asus,Asus ROG Strix SCAR 16 2023 G634JZ-N4062WS Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB TRUE/ Win11 Home/ 12GB Graph),dedicated,12,intel,core i9,32,TRUE,1024,FALSE,16,2560,1600,windows,279990
989,msi,MSI Modern 14 C13M-436IN Laptop (13th Gen Core i5/ 16GB/ 512GB TRUE/ Win11 Home),integrated,0,intel,core i5,16,TRUE,512,FALSE,14,1920,1080,windows,53990
990,msi,MSI Modern 14 C13M-437IN Laptop (13th Gen Core i5/ 8GB/ 512GB TRUE/ Win11 Home),integrated,0,intel,core i5,8,TRUE,512,FALSE,14,1920,1080,windows,40990
991,hp,HP Spectre x360 14-ef0075TU Laptop (12th Gen Core i7/ 16GB/ 1TB TRUE/ Win11),integrated,0,intel,core i7,16,TRUE,1024,TRUE,13.5,3000,2000,windows,154999
992,asus,Asus Vivobook Flip 14 2023 TN3402YAB-LZ522WS Laptop (Ryzen 5 7530U/ 8GB/ 512GB TRUE/ Win11 Home),integrated,0,amd,ryzen 5,8,TRUE,512,TRUE,14,1920,1200,windows,54990
993,msi,MSI Katana 15 B13VFK-296IN Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB TRUE/ Win11 Home/ 8GB Graph),dedicated,8,intel,core i7,16,TRUE,1024,FALSE,15.6,1920,1080,windows,119990
994,asus,Asus Zenbook 14 OLED 2023 UM3402YA-KM551WS Laptop (Ryzen 5 7530U / 16GB/ 1TB TRUE/ Win11 Home),integrated,0,amd,ryzen 5,16,TRUE,1024,FALSE,14,2880,1800,windows,77990
995,asus,Asus Vivobook 16 2023 M1605YA-MB551WS Laptop (Ryzen 5 7530U / 16GB/ 1TB TRUE/ Win11 Home),integrated,0,amd,ryzen 5,16,TRUE,1024,FALSE,16,1920,1200,windows,66990
996,asus,Asus Vivobook 16 2023 M1605YA-MB541WS Laptop (Ryzen 5 7530U / 16GB/ 512GB TRUE/ Win11 Home),integrated,0,amd,ryzen 5,16,TRUE,512,FALSE,16,1920,1200,windows,59990
997,acer,Acer Nitro 5 AN515-47 NH.QL3SI.003 Gaming Laptop (AMD Ryzen 7 7735HS/ 8GB/ 512GB TRUE/ Win11 Home/ 4GB Graph),dedicated,4,amd,ryzen 7,8,TRUE,512,FALSE,15.6,1920,1080,windows,75500
